ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat
16969006,756310.853,3739407.9,302.186,0.749,0.51976,6.862,62539.00344,-84.232558262,33.763790634
16969007,756310.852,3739407.896,302.108,0.761,0.50949,6.827000000000001,62539.00347,-84.232558271,33.7637906
16969008,756310.856,3739407.904,302.023,0.761,0.49921000000000004,6.779,62539.0035,-84.23255822899999,33.76379067
16969009,756310.852,3739407.89,301.952,0.773,0.48894,6.757999999999999,62539.00354,-84.23255828100001,33.763790548
16969010,756310.848,3739407.878,301.88,0.749,0.47867,6.736000000000001,62539.00357000001,-84.232558326,33.763790442
16969122,756311.011,3739408.032,303.458,0.725,0.70465,7.215,62539.01616,-84.23255652,33.763791786
16969123,756311.002,3739408.006,303.384,0.714,0.6943699999999999,7.189,62539.016189999995,-84.232556626,33.763791555
16969124,756311.001,3739408.0,303.294,0.722,0.68409,7.138,62539.016220000005,-84.232556644,33.763791501
16969125,756310.999,3739407.993,303.206,0.706,0.67381,7.087999999999999,62539.016260000004,-84.232556664,33.763791442
16969126,756310.997,3739407.988,303.119,0.733,0.6635300000000001,7.039,62539.01629,-84.232556682,33.763791389
16969127,756310.997,3739407.986,303.029,0.737,0.65325,6.986000000000001,62539.01632,-84.232556681,33.763791373000004
16969128,756311.001,3739407.992,302.935,0.737,0.6429699999999999,6.922999999999999,62539.01636,-84.232556643,33.763791432
16969129,756310.996,3739407.978,302.857,0.737,0.63269,6.888999999999999,62539.01639,-84.232556696,33.763791308
16969130,756310.992,3739407.966,302.779,0.729,0.62242,6.854,62539.01642000001,-84.232556742,33.7637912
16969131,756310.992,3739407.963,302.696,0.741,0.61214,6.81,62539.01645,-84.232556749,33.763791168000004
16969132,756310.988,3739407.951,302.62,0.745,0.6018600000000001,6.777,62539.016489999995,-84.23255679399999,33.763791061
16969133,756310.983,3739407.936,302.546,0.729,0.59159,6.749,62539.016520000005,-84.232556851,33.763790929
16969134,756310.985,3739407.939,302.462,0.745,0.58131,6.7,62539.01655,-84.232556832,33.763790952
16969135,756310.987,3739407.942,302.378,0.745,0.57104,6.651,62539.016579999996,-84.232556808,33.763790984
16969136,756310.986,3739407.938,302.3,0.761,0.56076,6.6129999999999995,62539.01662,-84.232556819,33.763790946
16969137,756310.981,3739407.922,302.231,0.753,0.5504899999999999,6.591,62539.01665,-84.23255688100001,33.763790803
16969138,756310.98,3739407.918,302.154,0.761,0.54022,6.555,62539.01667999999,-84.232556891,33.763790768
16969139,756310.982,3739407.921,302.075,0.761,0.52994,6.513,62539.01672000001,-84.232556872,33.76379079
16969140,756310.974,3739407.9,302.01,0.765,0.51967,6.5,62539.01675,-84.23255695600001,33.763790605
16969141,756310.974,3739407.897,301.935,0.78,0.5094,6.466,62539.01678,-84.232556961,33.763790579
16969256,756311.123,3739408.006,303.219,0.714,0.7046399999999999,6.841,62539.02947,-84.23255532600001,33.763791521
16969257,756311.124,3739408.008,303.126,0.718,0.69435,6.779,62539.0295,-84.232555307,33.763791543
16969258,756311.122,3739408.001,303.043,0.725,0.68407,6.733,62539.02952999999,-84.232555331,33.763791478
16969259,756311.124,3739408.003,302.952,0.725,0.67379,6.6739999999999995,62539.029570000006,-84.232555311,33.7637915
16969260,756311.115,3739407.977,302.887,0.733,0.66352,6.656000000000001,62539.0296,-84.23255542,33.763791264
16969261,756311.116,3739407.977,302.801,0.733,0.6532399999999999,6.603,62539.02963,-84.23255541,33.763791266999995
16969262,756311.115,3739407.973,302.719,0.714,0.6429600000000001,6.557,62539.02967,-84.232555419,33.763791231999996
16969263,756311.112,3739407.964,302.642,0.718,0.63268,6.519,62539.0297,-84.23255545,33.763791153
16969264,756311.111,3739407.96,302.564,0.725,0.62241,6.477,62539.029729999995,-84.232555463,33.763791110999996
16969265,756311.111,3739407.959,302.483,0.737,0.6121300000000001,6.432,62539.029760000005,-84.232555459,33.763791104
16969266,756311.105,3739407.94,302.416,0.745,0.6018600000000001,6.41,62539.0298,-84.23255553199999,33.763790939
16969267,756311.105,3739407.937,302.339,0.741,0.59158,6.37,62539.02982999999,-84.23255554,33.763790908000004
16969268,756311.112,3739407.956,302.248,0.745,0.5813,6.303,62539.02986,-84.232555449,33.763791075
16969269,756311.104,3739407.933,302.187,0.733,0.57103,6.29,62539.02989,-84.232555543,33.763790871
16969270,756311.099,3739407.918,302.12,0.757,0.56076,6.268,62539.02993,-84.232555602,33.763790736
16969271,756311.099,3739407.915,302.047,0.761,0.5504899999999999,6.232,62539.02996,-84.232555607,33.763790709
16969272,756311.1,3739407.917,301.971,0.757,0.54022,6.192,62539.029989999995,-84.232555592,33.763790725999996
16969273,756311.103,3739407.923,301.894,0.765,0.52994,6.147,62539.030029999994,-84.232555558,33.763790778
16969390,756311.242,3739408.001,302.96,0.718,0.7044,6.436,62539.042779999996,-84.232554038,33.763791446999996
16969391,756311.24,3739407.992,302.881,0.714,0.69412,6.392,62539.04281,-84.232554066,33.763791375
16969392,756311.239,3739407.988,302.801,0.725,0.68384,6.346,62539.042839999995,-84.23255408,33.763791331
16969393,756311.232,3739407.97,302.732,0.733,0.67357,6.318,62539.042870000005,-84.232554151,33.763791172
16969394,756311.236,3739407.976,302.645,0.745,0.6632899999999999,6.257999999999999,62539.042910000004,-84.232554113,33.763791231
16969395,756311.238,3739407.981,302.56,0.733,0.653,6.202000000000001,62539.04294,-84.232554083,33.763791275
16969396,756311.233,3739407.965,302.493,0.741,0.64273,6.176,62539.04297,-84.232554149,33.763791128
16969397,756311.231,3739407.959,302.419,0.741,0.63246,6.1370000000000005,62539.04301,-84.232554167,33.763791073
16969398,756311.233,3739407.961,302.34,0.741,0.6221800000000001,6.0889999999999995,62539.04304,-84.232554151,33.763791091
16969399,756311.228,3739407.947,302.274,0.733,0.6119100000000001,6.064,62539.04307000001,-84.232554205,33.763790966
16969400,756311.224,3739407.935,302.207,0.737,0.60164,6.0360000000000005,62539.0431,-84.232554249,33.763790862
16969401,756311.227,3739407.941,302.128,0.745,0.59136,5.986000000000001,62539.043139999994,-84.23255421399999,33.763790917
16969402,756311.224,3739407.931,302.062,0.749,0.58109,5.959,62539.043170000004,-84.232554254,33.763790821
16969403,756311.23,3739407.944,301.981,0.757,0.57081,5.903,62539.0432,-84.232554189,33.763790936999996
16969404,756311.227,3739407.934,301.916,0.749,0.5605399999999999,5.877000000000001,62539.04324,-84.232554225,33.763790846999996
16969524,756311.359,3739407.989,302.707,0.71,0.70425,6.04,62539.05609,-84.232552777,33.763791319
16969525,756311.353,3739407.972,302.642,0.718,0.69398,6.013,62539.05612000001,-84.232552849,33.763791159
16969526,756311.355,3739407.976,302.559,0.733,0.6837,5.957999999999999,62539.05615,-84.232552824,33.763791195
16969527,756311.357,3739407.979,302.478,0.725,0.6734100000000001,5.904,62539.05617999999,-84.2325528,33.763791227
16969528,756311.348,3739407.953,302.422,0.737,0.66315,5.891,62539.056220000006,-84.23255290600001,33.763790996
16969529,756311.355,3739407.968,302.334,0.741,0.65286,5.825,62539.05625,-84.23255283399999,33.763791126
16969530,756311.354,3739407.966,302.261,0.745,0.64259,5.7829999999999995,62539.05628,-84.232552837,33.763791106
16969531,756311.355,3739407.964,302.189,0.729,0.63231,5.7410000000000005,62539.05632,-84.232552835,33.763791092
16969532,756311.354,3739407.961,302.118,0.745,0.62203,5.702000000000001,62539.05635,-84.23255284,33.763791067
16969533,756311.35,3739407.948,302.057,0.745,0.61177,5.678999999999999,62539.056379999995,-84.232552892,33.763790948
16969534,756311.347,3739407.939,301.992,0.745,0.6015,5.65,62539.056410000005,-84.23255292399999,33.76379087
16969535,756311.347,3739407.937,301.924,0.737,0.59122,5.614,62539.05645,-84.232552928,33.763790845
16969658,756311.479,3739407.986,302.448,0.725,0.70418,5.6339999999999995,62539.0694,-84.23255148300001,33.763791259
16969659,756311.474,3739407.971,302.386,0.733,0.69391,5.606,62539.069429999996,-84.232551541,33.763791128
16969660,756311.476,3739407.973,302.31,0.722,0.68362,5.557,62539.06946,-84.232551524,33.763791145999996
16969661,756311.477,3739407.976,302.235,0.737,0.6733399999999999,5.507999999999999,62539.0695,-84.232551507,33.763791165
16969662,756311.476,3739407.969,302.168,0.725,0.6630699999999999,5.472,62539.06952999999,-84.232551527,33.763791109
16969663,756311.474,3739407.964,302.102,0.737,0.6528,5.436,62539.06956,-84.232551544,33.763791061
16969664,756311.468,3739407.946,302.046,0.737,0.64253,5.417000000000001,62539.06959,-84.232551614,33.763790905
16969665,756311.471,3739407.951,301.973,0.745,0.63225,5.37,62539.06963,-84.232551587,33.763790944
16969666,756311.47,3739407.947,301.908,0.714,0.62198,5.335,62539.06966,-84.23255159600001,33.76379091
16969792,756311.594,3739407.968,302.201,0.706,0.7038800000000001,5.247999999999999,62539.08271,-84.232550255,33.763791065
16969793,756311.59,3739407.957,302.14,0.733,0.6936100000000001,5.218999999999999,62539.08274,-84.232550297,33.763790968
16969794,756311.594,3739407.964,302.065,0.725,0.68333,5.165,62539.08277000001,-84.232550257,33.763791033000004
16969795,756311.594,3739407.964,301.998,0.733,0.67305,5.122999999999999,62539.0828,-84.232550252,33.763791029000004
16969796,756311.588,3739407.946,301.946,0.722,0.66279,5.106,62539.08282999999,-84.232550325,33.763790868
16969926,756311.71,3739407.955,301.95,0.71,0.7036600000000001,4.855,62539.09601,-84.23254900399999,33.763790921
17033317,756310.193,3739212.651,297.974,0.741,-0.06547,22.465999999999998,62546.94122000001,-84.232621962,33.762031857
17033318,756310.192,3739212.643,297.741,0.765,-0.07575,22.493000000000002,62546.94125,-84.23262197300001,33.762031783000005
17033411,756310.318,3739212.655,297.999,0.741,-0.06557,22.133000000000003,62546.954529999995,-84.23262061,33.762031855
17033412,756310.32,3739212.653,297.771,0.745,-0.07585,22.153000000000002,62546.954560000006,-84.23262059300001,33.762031836999995
17033413,756310.321,3739212.651,297.542,0.702,-0.08614,22.175,62546.95459,-84.232620575,33.762031821
17037757,756308.572,3739192.876,299.68,0.706,0.00645,27.915,62547.566629999994,-84.232645169,33.761854093000004
17037758,756308.575,3739192.877,299.393,0.702,-0.0038399999999999997,27.915,62547.566660000004,-84.232645135,33.761854105
17037865,756308.7,3739192.882,299.693,0.773,0.00655,27.579,62547.57995,-84.232643788,33.761854117
17037866,756308.7,3739192.875,299.409,0.769,-0.00374,27.588,62547.579979999995,-84.232643792,33.761854054000004
17037867,756308.704,3739192.879,299.125,0.753,-0.01403,27.588,62547.580010000005,-84.232643747,33.761854091
17037868,756308.708,3739192.883,298.842,0.733,-0.024319999999999998,27.590999999999998,62547.58004,-84.232643702,33.761854125999996
17037960,756308.801,3739192.818,299.7,0.769,0.00645,27.318,62547.59326,-84.232642716,33.76185352
17037961,756308.811,3739192.836,299.419,0.773,-0.0038399999999999997,27.3,62547.59329,-84.232642609,33.761853681
17037962,756308.812,3739192.832,299.138,0.773,-0.014130000000000002,27.309,62547.59332000001,-84.23264260100001,33.761853642
17037963,756308.815,3739192.834,298.857,0.741,-0.024419999999999997,27.314,62547.59336,-84.23264256600001,33.761853659
17038221,756310.756,3739196.871,298.144,0.714,-0.06557,22.014,62547.633420000006,-84.23262046,33.761889558
17040612,756309.452,3739183.669,301.042,0.847,0.058,26.373,62548.01905,-84.232638349,33.761770943
17040613,756309.452,3739183.661,300.771,0.855,0.04771,26.369,62548.01908,-84.232638353,33.761770872
17040614,756309.442,3739183.628,300.5,0.863,0.03742,26.395,62548.019120000004,-84.232638468,33.761770573
17040615,756309.439,3739183.613,300.229,0.859,0.02713,26.404,62548.01915,-84.232638503,33.761770440999996
17040616,756309.432,3739183.588,299.957,0.855,0.01684,26.427,62548.019179999996,-84.232638583,33.761770215
17040617,756309.432,3739183.579,299.685,0.851,0.00655,26.435,62548.01922,-84.23263859,33.761770135
17040694,756309.593,3739183.69,301.029,0.851,0.0579,26.006999999999998,62548.032360000005,-84.232636824,33.761771097
17040695,756309.575,3739183.637,300.763,0.835,0.04761,26.052,62548.03239,-84.232637028,33.76177062
17040696,756309.574,3739183.625,300.496,0.871,0.03732,26.055,62548.03242,-84.23263704899999,33.761770515
17040697,756309.562,3739183.586,300.228,0.769,0.027030000000000002,26.09,62548.03246,-84.23263719,33.761770165
17040698,756309.56,3739183.575,299.96,0.792,0.01674,26.098000000000003,62548.03249,-84.23263720899999,33.761770065
17040699,756309.56,3739183.567,299.691,0.835,0.00645,26.105,62548.03252000001,-84.232637213,33.761769996
17040776,756309.72,3739183.675,301.021,0.855,0.0579,25.68,62548.04567000001,-84.232635459,33.761770927
17040777,756309.708,3739183.637,300.758,0.847,0.04761,25.708000000000002,62548.0457,-84.232635594,33.761770593
17040778,756309.712,3739183.641,300.493,0.855,0.03732,25.695,62548.04573,-84.232635549,33.761770623000004
17040781,756309.682,3739183.538,299.7,0.82,0.00645,25.793000000000003,62548.045829999995,-84.23263591,33.761769705
17040858,756309.852,3739183.672,301.015,0.859,0.058,25.339000000000002,62548.058979999994,-84.232634037,33.761770875
17040859,756309.842,3739183.639,300.755,0.835,0.04771,25.363000000000003,62548.059010000004,-84.232634155,33.761770575999996
17040860,756309.834,3739183.612,300.495,0.859,0.03742,25.383000000000003,62548.05904,-84.232634246,33.761770331
17040863,756309.814,3739183.538,299.711,0.816,0.00655,25.45,62548.05914,-84.232634481,33.761769672
17040940,756309.974,3739183.645,301.004,0.855,0.0579,25.025,62548.07229,-84.232632727,33.761770596999995
17040941,756309.966,3739183.618,300.748,0.843,0.04761,25.041999999999998,62548.07232000001,-84.232632816,33.761770356999996
17040942,756309.959,3739183.592,300.491,0.839,0.03732,25.061,62548.07235,-84.23263290199999,33.761770122
17040945,756309.943,3739183.529,299.717,0.812,0.00645,25.116,62548.07245,-84.23263308899999,33.761769565
17041023,756310.104,3739183.638,300.996,0.859,0.0579,24.689,62548.0856,-84.23263132699999,33.761770503
17041024,756310.097,3739183.612,300.742,0.863,0.04761,24.705,62548.085629999994,-84.232631412,33.761770272
17041025,756310.086,3739183.578,300.489,0.859,0.03732,24.732,62548.085660000004,-84.23263153100001,33.761769971999996
17041028,756310.075,3739183.528,299.725,0.8,0.00645,24.775,62548.08576,-84.232631669,33.761769516
17041105,756310.234,3739183.631,300.989,0.839,0.058,24.353,62548.09891,-84.232629927,33.76177041
17041106,756310.222,3739183.594,300.74,0.859,0.04771,24.381,62548.098939999996,-84.23263006100001,33.761770081
17041107,756310.218,3739183.574,300.49,0.851,0.03742,24.393,62548.098979999995,-84.23263011899999,33.761769904
17041110,756310.204,3739183.517,299.736,0.8,0.00655,24.443,62548.099070000004,-84.232630286,33.761769392
17041189,756310.361,3739183.617,300.979,0.835,0.0579,24.025,62548.11222,-84.232628561,33.761770249
17041190,756310.354,3739183.593,300.732,0.859,0.04761,24.039,62548.11226,-84.23262863800001,33.761770035
17041191,756310.348,3739183.57,300.485,0.867,0.03732,24.055,62548.11229,-84.232628712,33.761769829
17041194,756310.328,3739183.496,299.742,0.808,0.00645,24.122,62548.112389999995,-84.232628949,33.761769175
17041274,756310.484,3739183.592,300.971,0.863,0.0579,23.708000000000002,62548.12553,-84.232627241,33.761769996999995
17041275,756310.481,3739183.577,300.727,0.863,0.04761,23.713,62548.125570000004,-84.23262728,33.76176986
17041276,756310.49,3739183.594,300.483,0.875,0.03732,23.686,62548.1256,-84.232627178,33.761770013
17041277,756310.466,3739183.524,300.24,0.875,0.027030000000000002,23.754,62548.125629999995,-84.232627455,33.761769394
17041278,756310.46,3739183.503,299.996,0.871,0.01674,23.773000000000003,62548.125660000005,-84.232627521,33.761769205
17041279,756310.463,3739183.503,299.751,0.867,0.00645,23.772,62548.1257,-84.232627495,33.761769201999996
17041361,756310.589,3739183.507,300.485,0.706,0.03742,23.436,62548.13891,-84.232626133,33.761769206
17041362,756310.606,3739183.544,300.244,0.745,0.02713,23.39,62548.13894,-84.232625943,33.761769538
17041363,756310.601,3739183.526,300.003,0.776,0.01684,23.406,62548.13897000001,-84.232625997,33.761769374
17041364,756310.586,3739183.48,299.762,0.792,0.00655,23.454,62548.139,-84.232626171,33.761768964
17066228,756313.82,3739103.421,298.662,0.745,-0.06556000000000001,21.389,62551.56167999999,-84.23261449,33.761046952
17174497,756322.914,3738787.743,297.633,0.718,-0.06546,20.125999999999998,62564.756160000004,-84.23260786600001,33.758200901
17174938,756323.499,3738787.873,297.56,0.753,-0.07584,18.586,62564.80945,-84.232601514,33.758201929
17175047,756323.627,3738787.867,297.589,0.737,-0.07584,18.248,62564.822770000006,-84.232600136,33.758201844
17175487,756324.156,3738787.893,297.539,0.812,-0.08602,16.862000000000002,62564.87606,-84.232594425,33.758201945
17175595,756324.263,3738787.833,297.564,0.796,-0.08612,16.582,62564.889370000004,-84.232593283,33.758201381
17190842,756323.715,3738737.073,296.886,0.792,-0.06557,22.256,62566.74016,-84.232613897,33.75774423
17190843,756323.716,3738737.082,296.657,0.741,-0.07585,22.268,62566.74019,-84.23261389,33.757744316
17190941,756323.85,3738737.069,296.917,0.784,-0.06546,21.903000000000002,62566.75347,-84.232612445,33.757744158
17190942,756323.85,3738737.075,296.691,0.745,-0.07575,21.918000000000003,62566.7535,-84.23261245,33.757744216
17191040,756323.98,3738737.06,296.72,0.757,-0.07585,21.576,62566.766820000004,-84.232611043,33.757744050999996
17193443,756324.288,3738729.135,296.827,0.749,-0.06557,21.752,62567.0863,-84.232610026,33.757672582
17224670,756328.658,3738634.424,297.922,0.808,0.03732,25.654,62570.89357000001,-84.232590323,33.756818295
