pic_id,easting,northing,altitude,long,lat
468,739461.496,3755839.636,304.759,-84.40985059,33.91578364
469,739466.49,3755839.724,304.884,-84.4097966,33.9157833
470,739471.392,3755839.848,305.079,-84.40974359,33.9157833
471,739476.417,3755839.975,305.195,-84.40968925,33.9157833
472,739481.284,3755839.912,305.4,-84.40963667,33.91578163
473,739486.3,3755840.039,305.505,-84.40958242,33.91578163
474,739491.302,3755840.146,305.62,-84.40952834,33.91578146
475,739496.184,3755840.103,305.815,-84.40947559,33.91577996
476,739501.201,3755840.23,305.94,-84.40942134,33.91577996
477,739506.181,3755840.31,306.125,-84.4093675,33.91577955
478,739511.086,3755840.295,306.23,-84.4093145,33.9157783
479,739516.104,3755840.356,306.37,-84.40926025,33.91577771
480,739521.1,3755840.362,306.539,-84.40920626,33.91577663
481,739526.048,3755840.487,306.689,-84.40915275,33.91577663
482,739530.979,3755840.612,306.85,-84.40909943,33.91577663
483,739535.974,3755840.638,307.008,-84.40904544,33.91577573
484,739540.902,3755840.677,307.159,-84.40899217,33.91577496
485,739545.832,3755840.801,307.264,-84.40893886,33.91577496
486,739550.849,3755840.928,307.437,-84.40888461,33.91577496
487,739555.842,3755841.054,307.573,-84.40883062,33.91577496
488,739560.738,3755841.178,307.756,-84.40877767,33.91577496
489,739565.698,3755841.303,307.882,-84.40872404,33.91577496
490,739570.714,3755841.43,307.988,-84.40866979,33.91577496
491,739575.703,3755841.727,308.184,-84.4086158,33.9157765
492,739580.569,3755841.864,308.297,-84.40856317,33.91577663
493,739585.558,3755841.99,308.501,-84.40850923,33.91577663
494,739590.574,3755842.117,308.613,-84.40845498,33.91577663
495,739595.55,3755842.242,308.811,-84.40840117,33.91577663
496,739600.43,3755842.366,308.932,-84.4083484,33.91577663
497,739605.447,3755842.492,309.121,-84.40829415,33.91577663
498,739610.44,3755842.618,309.225,-84.40824016,33.91577663
499,739615.411,3755842.687,309.361,-84.40818642,33.91577612
500,739620.348,3755842.683,309.536,-84.40813307,33.91577496
501,739625.325,3755842.809,309.683,-84.40807925,33.91577496
502,739630.299,3755842.935,309.847,-84.40802546,33.91577496
503,739635.303,3755843.061,309.954,-84.40797134,33.91577496
504,739640.251,3755843.186,310.122,-84.40791784,33.91577496
505,739645.225,3755843.185,310.269,-84.40786409,33.91577382
506,739650.197,3755843.253,310.376,-84.40781034,33.9157733
507,739655.167,3755843.379,310.567,-84.40775659,33.9157733
508,739660.138,3755843.504,310.691,-84.40770284,33.9157733
509,739665.136,3755843.447,310.898,-84.40764884,33.91577165
510,739670.106,3755843.571,311.007,-84.40759509,33.91577163
511,739675.101,3755843.67,311.129,-84.40754109,33.91577139
512,739680.064,3755843.637,311.322,-84.40748746,33.91576996
513,739684.939,3755843.76,311.43,-84.40743475,33.91576996
514,739689.934,3755843.815,311.577,-84.40738075,33.91576932
515,739694.931,3755843.828,311.747,-84.40732675,33.9157683
516,739699.84,3755843.952,311.854,-84.40727366,33.9157683
517,739704.74,3755844.076,312.024,-84.40722067,33.9157683
518,739709.734,3755844.202,312.17,-84.40716667,33.9157683
519,739714.728,3755844.328,312.278,-84.40711267,33.9157683
520,739719.721,3755844.455,312.472,-84.40705867,33.9157683
521,739724.715,3755844.581,312.594,-84.40700467,33.9157683
522,739729.531,3755844.699,312.703,-84.40695259,33.91576827
523,739734.529,3755844.643,312.91,-84.40689859,33.91576663
524,739739.5,3755844.769,313.034,-84.40684484,33.91576663
525,739744.493,3755844.895,313.225,-84.40679084,33.91576663
526,739749.464,3755845.021,313.332,-84.40673709,33.91576663
527,739754.458,3755845.147,313.481,-84.40668309,33.91576663
528,739759.428,3755845.273,313.648,-84.40662934,33.91576663
529,739764.422,3755845.399,313.756,-84.40657534,33.91576663
530,739769.392,3755845.524,313.927,-84.40652159,33.91576663
531,739774.363,3755845.65,314.071,-84.40646784,33.91576663
532,739779.213,3755845.773,314.257,-84.40641539,33.91576663
533,739784.15,3755845.897,314.386,-84.406362,33.91576663
534,739789.121,3755846.023,314.494,-84.40630825,33.91576663
535,739794.096,3755845.964,314.602,-84.4062545,33.91576496
536,739799.043,3755846.089,314.808,-84.406201,33.91576496
537,739804.014,3755846.214,314.916,-84.40614725,33.91576496
538,739808.985,3755846.34,315.046,-84.4060935,33.91576496
539,739813.98,3755846.41,315.231,-84.4060395,33.91576445
540,739818.976,3755846.408,315.339,-84.4059855,33.9157633
541,739823.897,3755846.533,315.494,-84.40593229,33.9157633
542,739828.809,3755846.657,315.655,-84.40587917,33.9157633
543,739833.829,3755846.666,315.764,-84.40582492,33.91576224
544,739838.824,3755846.725,315.943,-84.40577092,33.91576163
545,739843.718,3755846.848,316.08,-84.405718,33.91576163
546,739848.727,3755846.975,316.189,-84.40566384,33.91576163
547,739853.743,3755847.102,316.298,-84.40560959,33.91576163
548,739858.63,3755847.225,316.507,-84.40555675,33.91576163
549,739863.646,3755847.352,316.616,-84.40550251,33.91576163
550,739868.555,3755847.476,316.749,-84.40544942,33.91576163
551,739873.543,3755847.602,316.934,-84.40539548,33.91576163
552,739878.506,3755847.648,317.043,-84.40534184,33.91576091
553,739883.491,3755847.669,317.153,-84.40528796,33.91575996
554,739888.408,3755847.793,317.263,-84.40523479,33.91575996
555,739893.462,3755847.786,317.446,-84.40518017,33.91575875
556,739898.47,3755847.708,317.584,-84.40512607,33.9157569
557,739903.437,3755847.628,317.695,-84.40507242,33.91575505
558,739908.448,3755847.547,317.807,-84.40501829,33.91575318
559,739913.43,3755847.466,317.938,-84.40496447,33.91575131
560,739918.361,3755847.382,318.132,-84.4049112,33.91574943
561,739923.391,3755847.298,318.246,-84.40485687,33.91574753
562,739928.337,3755847.211,318.361,-84.40480344,33.91574562
563,739933.309,3755846.985,318.476,-84.40474977,33.91574245
564,739938.321,3755846.851,318.592,-84.40469564,33.9157401
565,739943.348,3755846.563,318.808,-84.4046414,33.91573636
566,739948.226,3755846.3,318.925,-84.40458875,33.91573288
567,739953.21,3755846.129,319.043,-84.40453494,33.9157302
568,739958.219,3755845.818,319.161,-84.40448089,33.91572626
569,739963.166,3755845.358,319.359,-84.40442756,33.91572099
570,739968.13,3755845.005,319.499,-84.40437401,33.91571668
571,739973.086,3755844.656,319.618,-84.40432054,33.9157124
572,739977.929,3755844.118,319.737,-84.40426835,33.91570645
573,739982.916,3755843.685,319.857,-84.40421458,33.91570141
574,739987.904,3755843.228,320.052,-84.4041608,33.91569616
575,739992.746,3755842.688,320.196,-84.40410862,33.91569019
576,739997.706,3755842.15,320.315,-84.40405517,33.91568421
577,740002.585,3755841.607,320.435,-84.40400259,33.91567821
578,740007.575,3755841.071,320.609,-84.40394881,33.91567224
579,740012.474,3755840.391,320.775,-84.40389605,33.915665
580,740017.426,3755839.806,320.894,-84.4038427,33.9156586
581,740022.287,3755839.052,321.114,-84.40379037,33.9156507
582,740027.231,3755838.293,321.233,-84.40373715,33.91564273
583,740032.144,3755837.529,321.354,-84.40368426,33.91563473
584,740037.027,3755836.768,321.546,-84.4036317,33.91562676
585,740041.98,3755836.01,321.692,-84.40357838,33.9156188
586,740046.808,3755835.04,321.812,-84.40352647,33.91560896
587,740051.693,3755834.114,321.964,-84.40347394,33.9155995
588,740056.611,3755833.258,322.152,-84.40342102,33.91559067
589,740061.408,3755832.278,322.27,-84.40336945,33.91558075
590,740066.305,3755831.148,322.388,-84.40331684,33.91556945
591,740071.089,3755830.156,322.607,-84.40326541,33.91555942
592,740075.97,3755829.148,322.724,-84.40321294,33.91554923
593,740080.773,3755828.042,322.883,-84.40316133,33.91553817
594,740085.652,3755826.982,323.058,-84.4031089,33.9155275
595,740090.529,3755825.95,323.175,-84.40305648,33.91551709
596,740095.268,3755824.823,323.382,-84.40300557,33.91550586
597,740100.114,3755823.658,323.507,-84.40295352,33.91549426
598,740104.953,3755822.499,323.645,-84.40290154,33.91548271
599,740109.815,3755821.263,323.838,-84.40284934,33.91547047
600,740114.636,3755819.996,323.954,-84.40279759,33.91545795
601,740119.453,3755818.841,324.137,-84.40274584,33.91544645
602,740124.275,3755817.532,324.283,-84.40269409,33.91543355
603,740129.073,3755816.352,324.398,-84.40264257,33.91542183
604,740133.854,3755815,324.612,-84.40259127,33.91540856
605,740138.635,3755813.645,324.726,-84.40253997,33.91539526
606,740143.416,3755812.29,324.88,-84.40248867,33.91538196
607,740148.198,3755810.935,325.054,-84.40243737,33.91536866
608,740152.959,3755809.586,325.168,-84.40238629,33.91535542
609,740157.722,3755808.087,325.362,-84.40233522,33.91534083
610,740162.463,3755806.709,325.494,-84.40228437,33.91532733
611,740167.207,3755805.167,325.614,-84.40223352,33.91531236
612,740171.931,3755803.622,325.819,-84.40218289,33.91529736
613,740176.605,3755802.076,325.964,-84.4021328,33.91528236
614,740181.203,3755800.535,326.144,-84.40208354,33.91526743
615,740185.905,3755798.997,326.312,-84.40203314,33.9152525
616,740190.591,3755797.34,326.468,-84.40198296,33.9152365
617,740195.273,3755795.749,326.658,-84.40193279,33.9152211
618,740199.96,3755794.049,326.79,-84.40188261,33.91520472
619,740204.646,3755792.312,326.904,-84.40183244,33.915188
620,740209.312,3755790.583,327.113,-84.40178249,33.91517135
621,740214,3755788.844,327.225,-84.40173231,33.91515462
622,740218.592,3755787.056,327.335,-84.40168317,33.91513746
623,740223.161,3755785.204,327.446,-84.4016343,33.91511973
624,740227.808,3755783.377,327.557,-84.40158458,33.91510221
625,740232.459,3755781.451,327.667,-84.40153485,33.9150838
626,740236.986,3755779.665,327.855,-84.40148642,33.91506667
627,740241.579,3755777.788,327.987,-84.40143729,33.91504871
628,740246.208,3755775.87,328.098,-84.40138779,33.91503038
629,740250.816,3755773.961,328.207,-84.40133852,33.91501213
630,740255.424,3755772.083,328.317,-84.40128924,33.91499415
631,740260.007,3755770.337,328.425,-84.40124019,33.91497738
632,740264.594,3755768.437,328.5,-84.40119114,33.91495921
633,740269.159,3755766.546,328.543,-84.40114232,33.91494113
634,740273.804,3755764.657,328.652,-84.40109264,33.91492305
635,740278.424,3755762.776,328.76,-84.40104323,33.91490505
636,740282.969,3755760.893,328.867,-84.40099463,33.91488705
637,740287.627,3755759.152,328.9,-84.40094477,33.9148703
638,740292.187,3755757.325,328.983,-84.40089599,33.9148528
639,740296.851,3755755.454,329.091,-84.4008461,33.91483488
640,740301.389,3755753.58,329.1,-84.40079757,33.91481696
641,740306.067,3755751.711,329.2,-84.40074753,33.91479905
642,740310.57,3755749.845,329.213,-84.40069938,33.91478121
643,740315.073,3755747.98,329.3,-84.40065123,33.91476338
644,740319.595,3755746.124,329.326,-84.40060287,33.91474563
645,740324.262,3755744.264,329.4,-84.40055294,33.9147278
646,740328.848,3755742.41,329.439,-84.40050389,33.91471005
647,740333.422,3755740.545,329.5,-84.40045497,33.91469221
648,740338.068,3755738.693,329.553,-84.40040527,33.91467446
649,740342.622,3755736.838,329.6,-84.40035656,33.91465671
650,740347.208,3755734.862,329.6,-84.40030754,33.91463786
651,740351.856,3755732.948,329.6,-84.40025784,33.91461955
652,740356.484,3755730.959,329.678,-84.40020837,33.91460057
653,740360.958,3755729.081,329.7,-84.40016054,33.91458263
654,740365.536,3755727.245,329.7,-84.40011157,33.91456505
655,740370.142,3755725.234,329.7,-84.40006234,33.91454588
656,740374.723,3755723.399,329.8,-84.40001334,33.9145283
657,740379.312,3755721.573,329.8,-84.39996425,33.9145108
658,740384.038,3755719.751,329.8,-84.39991367,33.9144933
659,740388.62,3755717.897,329.8,-84.39986467,33.91447555
660,740393.226,3755715.904,329.8,-84.39981544,33.91445655
661,740397.806,3755714.078,329.8,-84.39976644,33.91443905
662,740402.388,3755712.195,329.8,-84.39971744,33.91442104
663,740407.029,3755710.176,329.8,-84.39966784,33.91440179
664,740411.712,3755708.233,329.8,-84.39961777,33.91438321
665,740416.294,3755706.322,329.8,-84.39956877,33.91436495
666,740420.921,3755704.378,329.749,-84.3995193,33.91434638
667,740425.567,3755702.526,329.7,-84.3994696,33.91432863
668,740430.177,3755700.645,329.7,-84.3994203,33.91431063
669,740434.764,3755698.745,329.625,-84.39937125,33.91429246
670,740439.41,3755696.977,329.6,-84.39932153,33.91427547
671,740444.144,3755695.042,329.6,-84.3992709,33.91425696
672,740448.763,3755693.28,329.588,-84.39922147,33.91424003
673,740453.456,3755691.631,329.5,-84.3991712,33.9142241
674,740458.194,3755689.803,329.455,-84.3991205,33.91420655
675,740462.833,3755688.087,329.4,-84.39907084,33.91419003
676,740467.547,3755686.461,329.32,-84.39902034,33.9141743
677,740472.174,3755684.65,329.3,-84.39897084,33.91415693
678,740476.919,3755683.02,329.184,-84.39892,33.91414116
679,740481.529,3755681.383,329.1,-84.39887063,33.91412536
680,740486.14,3755679.746,329.047,-84.39882125,33.91410956
681,740490.864,3755677.98,328.928,-84.39877069,33.91409257
682,740495.501,3755676.299,328.9,-84.39872104,33.91407636
683,740500.246,3755674.673,328.792,-84.39867021,33.91406063
684,740504.854,3755673.097,328.675,-84.39862084,33.91404538
685,740509.583,3755671.625,328.558,-84.39857014,33.91403103
686,740514.296,3755670.02,328.442,-84.39851965,33.9140155
687,740518.984,3755668.56,328.4,-84.39846939,33.91400127
688,740523.815,3755667.013,328.309,-84.39841761,33.91398623
689,740528.484,3755665.614,328.194,-84.39836753,33.91397256
690,740533.312,3755664.073,328.08,-84.39831578,33.91395757
691,740538.094,3755662.718,327.966,-84.39826448,33.91394427
692,740542.833,3755661.375,327.853,-84.39821363,33.91393109
693,740547.575,3755659.92,327.739,-84.39816278,33.9139169
694,740552.275,3755658.516,327.627,-84.39811238,33.91390317
695,740557.081,3755657.193,327.516,-84.3980608,33.91389016
696,740561.908,3755655.878,327.405,-84.398009,33.91387721
697,740566.735,3755654.564,327.194,-84.3979572,33.91386426
698,740571.517,3755653.291,327.084,-84.39790587,33.9138517
699,740576.296,3755652.142,326.948,-84.39785454,33.91384026
700,740581.113,3755650.847,326.765,-84.39780284,33.91382749
701,740585.952,3755649.558,326.656,-84.3977509,33.91381477
702,740590.749,3755648.373,326.494,-84.39769939,33.913803
703,740595.609,3755647.184,326.339,-84.39764719,33.91379118
704,740600.469,3755646.037,326.231,-84.39759499,33.91377973
705,740605.308,3755644.824,326.047,-84.39754303,33.9137677
706,740610.144,3755643.711,325.916,-84.39749107,33.91375656
707,740614.962,3755642.478,325.718,-84.39743935,33.91374435
708,740619.926,3755641.399,325.602,-84.397386,33.9137335
709,740624.719,3755640.33,325.391,-84.39733449,33.91372277
710,740629.507,3755639.098,325.19,-84.39728309,33.91371058
711,740634.415,3755638.052,325.068,-84.39723034,33.91370003
712,740639.3,3755637.01,324.858,-84.39717784,33.91368953
713,740644.16,3755636.02,324.675,-84.39712559,33.9136795
714,740649.018,3755635.122,324.54,-84.39707334,33.9136703
715,740653.877,3755634.149,324.331,-84.39702109,33.91366042
716,740658.689,3755633.243,324.124,-84.39696934,33.91365116
717,740663.59,3755632.291,323.958,-84.39691664,33.91364146
718,740668.538,3755631.381,323.81,-84.39686342,33.91363213
719,740673.435,3755630.446,323.603,-84.39681075,33.91362259
720,740678.278,3755629.621,323.449,-84.39675865,33.91361405
721,740683.22,3755628.893,323.292,-84.39670544,33.91360636
722,740688.139,3755628.156,323.087,-84.39665248,33.91359859
723,740693.034,3755627.444,322.942,-84.39659978,33.91359106
724,740697.93,3755626.701,322.779,-84.39654708,33.91358325
725,740702.896,3755626.004,322.576,-84.3964936,33.91357583
726,740707.847,3755625.375,322.372,-84.39644027,33.91356903
727,740712.716,3755624.747,322.169,-84.39638783,33.91356226
728,740717.688,3755624.123,322.033,-84.39633427,33.9135555
729,740722.632,3755623.493,321.862,-84.39628102,33.9135487
730,740727.609,3755622.868,321.659,-84.3962274,33.91354193
731,740732.526,3755622.108,321.456,-84.39617447,33.91353396
732,740737.534,3755621.43,321.252,-84.39612054,33.9135267
733,740742.444,3755620.803,321.049,-84.39606766,33.91351993
734,740747.312,3755620.175,320.846,-84.39601522,33.91351316
735,740752.331,3755619.402,320.721,-84.3959612,33.91350505
736,740757.257,3755618.734,320.538,-84.39590815,33.9134979
737,740762.174,3755618.099,320.333,-84.39585519,33.91349106
738,740767.089,3755617.466,320.128,-84.39580224,33.91348423
739,740772.01,3755616.668,319.923,-84.39574928,33.91347592
740,740777.068,3755616.018,319.718,-84.3956948,33.9134689
741,740781.999,3755615.384,319.513,-84.39564169,33.91346206
742,740786.892,3755614.753,319.309,-84.39558899,33.91345526
743,740791.808,3755614.12,319.104,-84.39553604,33.91344843
744,740796.725,3755613.486,318.999,-84.39548308,33.9134416
745,740801.621,3755612.856,318.795,-84.39543034,33.9134348
746,740806.689,3755612.225,318.59,-84.39537575,33.91342796
747,740811.581,3755611.595,318.386,-84.39532305,33.91342116
748,740816.498,3755610.961,318.181,-84.39527009,33.91341433
749,740821.415,3755610.306,317.976,-84.39521714,33.9134073
750,740826.36,3755609.506,317.785,-84.39516392,33.91339896
751,740831.277,3755608.873,317.665,-84.39511096,33.91339213
752,740836.224,3755608.24,317.46,-84.39505767,33.9133853
753,740841.264,3755607.609,317.255,-84.39500338,33.91337846
754,740846.182,3755606.929,317.05,-84.39495042,33.91337121
755,740851.102,3755606.157,316.845,-84.39489746,33.91336313
